imgName,x0,y0,semiAx1,semiAx2,rotAngle
img2827.png,184,183,20,33,0
img2827.png,61,191,52,37,0
img2828.png,88,56,14,46,0
img2828.png,181,187,19,38,0
img2828.png,64,180,28,44,0
img2829.png,142,60,36,14,0
img2829.png,192,190,57,12,0
img2829.png,61,188,55,18,0
img2830.png,162,49,36,29,0
img2830.png,192,191,19,58,0
img2830.png,62,190,37,56,0
img2831.png,125,47,21,34,0
img2831.png,190,186,50,19,0
img2831.png,63,181,39,38,0
img2832.png,120,63,28,56,0
img2832.png,187,191,53,14,0
img2832.png,64,190,54,31,0
img2833.png,115,62,51,15,0
img2833.png,191,191,18,58,0
img2833.png,46,181,15,35,0
img2834.png,29,60,22,14,0
img2834.png,188,181,22,48,0
img2834.png,64,192,54,56,0
img2835.png,172,51,32,36,0
img2835.png,191,191,53,58,0
img2835.png,45,174,30,26,0
img2836.png,188,56,47,17,0
img2836.png,189,190,54,48,0
img2836.png,52,179,38,44,0
img2837.png,177,64,58,48,0
img2837.png,192,191,26,58,0
img2837.png,63,188,50,13,0
img2838.png,92,64,57,41,0
img2838.png,183,176,33,41,0
img2838.png,63,186,32,46,0
img2839.png,115,58,12,50,0
img2839.png,178,182,10,40,0
img2839.png,58,186,50,16,0
img2840.png,153,60,42,41,0
img2840.png,180,189,10,21,0
img2840.png,61,191,49,48,0
img2841.png,127,61,39,11,0
img2841.png,192,190,11,57,0
img2841.png,61,192,36,56,0
img2842.png,173,57,33,46,0
img2842.png,171,172,38,29,0
img2842.png,62,163,19,22,0
img2843.png,133,53,13,43,0
img2843.png,180,178,20,33,0
img2843.png,59,183,31,50,0
img2844.png,153,61,29,51,0
img2844.png,192,191,57,29,0
img2844.png,49,186,42,15,0
img2845.png,89,64,46,27,0
img2845.png,191,192,54,37,0
img2845.png,55,184,23,46,0
img2846.png,141,61,55,10,0
img2846.png,170,184,28,22,0
img2846.png,64,191,55,55,0
img2847.png,40,44,28,29,0
img2847.png,190,186,42,53,0
img2847.png,20,163,13,13,0
img2848.png,102,65,59,54,0
img2848.png,191,191,49,51,0
img2848.png,64,191,58,25,0
img2849.png,174,64,57,55,0
img2849.png,186,182,44,22,0
img2849.png,51,191,12,23,0
img2850.png,144,65,37,58,0
img2850.png,187,189,49,34,0
img2850.png,58,169,18,15,0
img2851.png,70,59,32,52,0
img2851.png,176,185,29,38,0
img2851.png,61,176,41,34,0
img2852.png,19,31,12,10,0
img2852.png,191,184,43,29,0
img2852.png,59,181,41,42,0
img2853.png,158,56,50,43,0
img2853.png,190,183,10,50,0
img2853.png,59,192,21,43,0
img2854.png,73,65,40,57,0
img2854.png,186,189,12,52,0
img2854.png,59,189,54,53,0
img2855.png,138,65,57,49,0
img2855.png,190,185,52,48,0
img2855.png,53,188,48,18,0
img2856.png,71,57,17,49,0
img2856.png,191,190,33,49,0
img2856.png,61,182,36,27,0
img2857.png,72,61,13,55,0
img2857.png,191,183,36,46,0
img2857.png,64,192,59,22,0
img2858.png,115,63,42,12,0
img2858.png,189,190,49,13,0
img2858.png,64,190,27,56,0
img2859.png,47,32,24,13,0
img2859.png,190,186,50,14,0
img2859.png,63,187,53,43,0
img2860.png,129,58,39,26,0
img2860.png,192,192,33,59,0
img2860.png,63,189,42,53,0
img2861.png,133,63,54,18,0
img2861.png,170,188,15,36,0
img2861.png,58,180,20,32,0
img2862.png,120,55,45,35,0
img2862.png,184,191,22,44,0
img2862.png,33,174,27,10,0
img2863.png,189,60,26,37,0
img2863.png,189,189,51,45,0
img2863.png,60,192,50,45,0
img2864.png,140,58,51,35,0
img2864.png,176,188,16,32,0
img2864.png,60,185,50,22,0
img2865.png,179,62,42,42,0
img2865.png,179,188,36,40,0
img2865.png,61,172,29,34,0
img2866.png,179,52,46,14,0
img2866.png,192,192,59,50,0
img2866.png,59,190,51,42,0
img2867.png,186,65,22,59,0
img2867.png,190,192,55,26,0
img2867.png,62,191,57,27,0
img2868.png,149,65,35,57,0
img2868.png,174,181,10,39,0
img2868.png,64,181,11,15,0
img2869.png,132,63,57,31,0
img2869.png,190,176,18,15,0
img2869.png,60,187,52,30,0
img2870.png,114,58,49,34,0
img2870.png,192,191,53,14,0
img2870.png,59,170,15,25,0
img2871.png,95,65,50,58,0
img2871.png,191,183,35,19,0
img2871.png,63,190,17,57,0
img2872.png,145,62,50,24,0
img2872.png,192,187,15,52,0
img2872.png,46,187,37,22,0
img2873.png,170,29,23,19,0
img2873.png,183,186,32,18,0
img2873.png,63,190,57,42,0
img2874.png,79,59,52,32,0
img2874.png,191,192,58,25,0
img2874.png,64,176,43,16,0
img2875.png,179,63,17,17,0
img2875.png,189,191,38,52,0
img2875.png,62,192,24,57,0
img2876.png,49,60,18,30,0
img2876.png,184,189,51,26,0
img2876.png,59,192,53,11,0
img2877.png,122,44,34,29,0
img2877.png,173,181,33,29,0
img2877.png,64,184,51,26,0
img2878.png,35,32,15,17,0
img2878.png,192,191,25,58,0
img2878.png,63,188,36,54,0
img2879.png,65,63,53,38,0
img2879.png,182,176,40,27,0
img2879.png,61,190,54,41,0
img2880.png,188,49,39,14,0
img2880.png,188,190,32,53,0
img2880.png,60,190,28,50,0
img2881.png,107,57,20,15,0
img2881.png,192,191,58,19,0
img2881.png,60,188,35,55,0
img2882.png,119,55,27,43,0
img2882.png,186,180,42,13,0
img2882.png,39,188,10,29,0
img2883.png,132,65,59,12,0
img2883.png,190,192,56,36,0
img2883.png,45,178,16,36,0
img2884.png,139,61,38,17,0
img2884.png,163,171,16,18,0
img2884.png,57,188,46,28,0
img2885.png,115,62,17,41,0
img2885.png,164,159,26,20,0
img2885.png,63,183,18,43,0
img2886.png,54,57,36,36,0
img2886.png,191,189,47,21,0
img2886.png,52,155,17,11,0
img2887.png,68,65,55,46,0
img2887.png,190,190,57,52,0
img2887.png,59,183,44,36,0
img2888.png,140,52,16,43,0
img2888.png,191,184,24,48,0
img2888.png,64,192,39,58,0
img2889.png,183,62,53,21,0
img2889.png,160,186,12,18,0
img2889.png,61,165,22,16,0
img2890.png,158,30,17,23,0
img2890.png,187,192,54,44,0
img2890.png,64,191,57,43,0
img2891.png,145,62,37,54,0
img2891.png,187,186,49,10,0
img2891.png,50,178,44,28,0
img2892.png,84,53,30,41,0
img2892.png,166,173,23,23,0
img2892.png,33,162,27,18,0
img2893.png,58,44,26,36,0
img2893.png,191,184,16,17,0
img2893.png,48,175,40,14,0
img2894.png,136,59,23,30,0
img2894.png,192,192,57,58,0
img2894.png,63,178,31,25,0
img2895.png,141,65,30,13,0
img2895.png,188,185,20,48,0
img2895.png,41,155,18,19,0
img2896.png,74,54,41,47,0
img2896.png,191,189,36,53,0
img2896.png,56,178,34,36,0
img2897.png,171,50,15,18,0
img2897.png,189,192,56,49,0
img2897.png,52,188,26,24,0
img2898.png,74,65,58,35,0
img2898.png,192,192,56,59,0
img2898.png,46,171,23,10,0
img2899.png,106,52,44,19,0
img2899.png,191,191,48,58,0
img2899.png,59,191,49,20,0
img2900.png,170,55,47,20,0
img2900.png,191,191,48,57,0
img2900.png,58,186,53,31,0
img2901.png,176,64,58,42,0
img2901.png,178,177,39,26,0
img2901.png,63,179,25,44,0
img2902.png,142,54,39,44,0
img2902.png,153,160,11,16,0
img2902.png,59,189,44,54,0
img2903.png,168,30,24,18,0
img2903.png,162,185,17,17,0
img2903.png,63,191,14,58,0
img2904.png,125,53,47,26,0
img2904.png,186,189,40,27,0
img2904.png,35,161,19,27,0
img2905.png,133,60,22,50,0
img2905.png,185,191,29,44,0
img2905.png,54,183,43,11,0
img2906.png,142,59,30,36,0
img2906.png,186,190,51,39,0
img2906.png,62,187,54,23,0
img2907.png,114,64,29,51,0
img2907.png,183,192,20,48,0
img2907.png,50,192,26,42,0
img2908.png,119,62,27,37,0
img2908.png,173,190,20,23,0
img2908.png,60,186,28,28,0
img2909.png,75,57,28,45,0
img2909.png,182,190,40,46,0
img2909.png,54,186,49,44,0
img2910.png,110,65,16,58,0
img2910.png,183,191,38,42,0
img2910.png,45,188,31,25,0
img2911.png,118,65,40,53,0
img2911.png,185,191,28,13,0
img2911.png,59,185,30,45,0
img2912.png,61,56,33,23,0
img2912.png,189,190,49,50,0
img2912.png,37,175,23,23,0
img2913.png,189,58,23,49,0
img2913.png,187,179,20,33,0
img2913.png,61,179,32,33,0
img2914.png,109,61,39,53,0
img2914.png,189,192,54,51,0
img2914.png,61,180,26,43,0
img2915.png,105,62,30,46,0
img2915.png,182,186,46,40,0
img2915.png,60,190,49,47,0
img2916.png,143,65,59,23,0
img2916.png,179,190,29,11,0
img2916.png,64,169,11,23,0
img2917.png,115,25,17,16,0
img2917.png,191,189,46,13,0
img2917.png,53,177,43,14,0
img2918.png,161,53,37,13,0
img2918.png,177,185,10,40,0
img2918.png,44,175,22,27,0
img2919.png,87,52,36,43,0
img2919.png,186,186,44,42,0
img2919.png,63,192,44,48,0
img2920.png,68,63,14,30,0
img2920.png,186,148,15,13,0
img2920.png,62,192,56,57,0
img2921.png,95,63,38,15,0
img2921.png,183,179,46,12,0
img2921.png,51,192,45,32,0
img2922.png,180,49,22,12,0
img2922.png,189,192,10,52,0
img2922.png,41,166,32,14,0
img2923.png,112,65,59,10,0
img2923.png,186,187,51,40,0
img2923.png,62,185,37,47,0
img2924.png,126,52,42,38,0
img2924.png,188,186,10,52,0
img2924.png,51,182,31,12,0
img2925.png,183,64,23,30,0
img2925.png,183,189,50,40,0
img2925.png,51,177,24,36,0
img2926.png,35,50,26,24,0
img2926.png,182,192,45,13,0
img2926.png,64,192,59,51,0
img2927.png,96,60,53,50,0
img2927.png,191,190,34,55,0
img2927.png,30,174,17,14,0
img2928.png,164,63,49,19,0
img2928.png,183,172,35,29,0
img2928.png,61,192,27,55,0
img2929.png,106,48,34,35,0
img2929.png,190,189,31,55,0
img2929.png,58,188,29,48,0
img2930.png,92,65,58,40,0
img2930.png,191,190,54,52,0
img2930.png,47,179,19,32,0
img2931.png,46,55,34,38,0
img2931.png,189,190,51,30,0
img2931.png,64,192,51,14,0
img2932.png,85,59,11,41,0
img2932.png,181,187,44,36,0
img2932.png,63,170,33,18,0
img2933.png,105,57,27,51,0
img2933.png,178,181,44,40,0
img2933.png,61,189,23,55,0
img2934.png,185,57,48,29,0
img2934.png,179,189,31,43,0
img2934.png,53,191,17,30,0
img2935.png,107,65,23,57,0
img2935.png,183,175,40,13,0
img2935.png,63,174,14,20,0
img2936.png,160,62,55,11,0
img2936.png,188,185,47,50,0
img2936.png,35,167,30,29,0
img2937.png,166,58,47,15,0
img2937.png,190,188,33,50,0
img2937.png,42,171,33,13,0
img2938.png,110,61,47,12,0
img2938.png,189,192,55,17,0
img2938.png,55,192,39,48,0
img2939.png,161,58,30,35,0
img2939.png,191,191,42,56,0
img2939.png,63,191,16,58,0
img2940.png,171,57,45,12,0
img2940.png,177,181,22,31,0
img2940.png,48,184,30,41,0
img2941.png,168,52,41,25,0
img2941.png,177,186,30,27,0
img2941.png,39,181,24,32,0
img2942.png,167,65,54,58,0
img2942.png,191,189,54,18,0
img2942.png,60,191,30,54,0
img2943.png,56,51,10,34,0
img2943.png,191,159,18,11,0
img2943.png,52,180,37,29,0
img2944.png,161,50,29,44,0
img2944.png,186,187,34,43,0
img2944.png,62,185,11,51,0
img2945.png,62,58,25,42,0
img2945.png,191,191,44,58,0
img2945.png,59,189,26,54,0
img2946.png,75,64,54,58,0
img2946.png,184,192,38,14,0
img2946.png,45,192,29,17,0
img2947.png,168,64,17,53,0
img2947.png,191,190,55,45,0
img2947.png,60,190,55,28,0
img2948.png,128,55,25,20,0
img2948.png,190,187,24,43,0
img2948.png,64,183,35,11,0
img2949.png,153,58,40,30,0
img2949.png,192,192,58,11,0
img2949.png,39,192,24,34,0
img2950.png,184,58,52,24,0
img2950.png,188,191,55,39,0
img2950.png,44,176,32,15,0
img2951.png,166,64,38,55,0
img2951.png,178,182,28,37,0
img2951.png,59,190,51,49,0
img2952.png,107,59,50,47,0
img2952.png,191,191,58,33,0
img2952.png,64,192,51,59,0
img2953.png,134,59,38,27,0
img2953.png,165,167,22,26,0
img2953.png,43,172,11,35,0
img2954.png,175,61,18,37,0
img2954.png,181,172,31,36,0
img2954.png,51,166,28,15,0
img2955.png,187,62,18,54,0
img2955.png,191,191,19,58,0
img2955.png,52,179,42,26,0
img2956.png,60,63,37,11,0
img2956.png,191,184,51,24,0
img2956.png,57,176,20,10,0
img2957.png,183,60,42,21,0
img2957.png,186,187,35,26,0
img2957.png,64,192,25,59,0
img2958.png,61,65,37,27,0
img2958.png,192,191,58,52,0
img2958.png,49,177,44,22,0
img2959.png,132,62,56,51,0
img2959.png,177,185,44,25,0
img2959.png,61,176,22,36,0
img2960.png,164,64,40,45,0
img2960.png,179,165,14,31,0
img2960.png,50,157,23,24,0
img2961.png,70,62,35,44,0
img2961.png,175,192,37,42,0
img2961.png,63,191,53,53,0
img2962.png,85,52,15,36,0
img2962.png,187,184,21,51,0
img2962.png,60,186,34,52,0
img2963.png,117,51,27,35,0
img2963.png,176,190,39,27,0
img2963.png,64,192,23,59,0
img2964.png,63,62,46,48,0
img2964.png,192,185,52,43,0
img2964.png,56,192,49,47,0
img2965.png,173,58,30,31,0
img2965.png,171,181,35,20,0
img2965.png,60,187,54,20,0
img2966.png,72,60,17,38,0
img2966.png,192,192,56,11,0
img2966.png,58,188,44,53,0
img2967.png,137,57,35,16,0
img2967.png,172,165,27,19,0
img2967.png,61,188,29,54,0
img2968.png,140,64,21,58,0
img2968.png,192,191,42,57,0
img2968.png,63,191,58,23,0
img2969.png,89,64,58,21,0
img2969.png,185,186,52,30,0
img2969.png,64,192,59,40,0
img2970.png,146,55,49,44,0
img2970.png,191,184,20,49,0
img2970.png,63,185,47,15,0
img2971.png,77,65,53,57,0
img2971.png,190,190,55,14,0
img2971.png,64,173,32,38,0
img2972.png,79,63,35,42,0
img2972.png,189,190,48,54,0
img2972.png,37,184,30,19,0
img2973.png,113,52,36,25,0
img2973.png,185,181,43,19,0
img2973.png,57,183,10,49,0
img2974.png,144,40,29,20,0
img2974.png,181,191,23,44,0
img2974.png,40,192,12,10,0
img2975.png,169,58,18,29,0
img2975.png,192,190,55,29,0
img2975.png,31,189,15,26,0
img2976.png,125,65,43,55,0
img2976.png,174,182,17,27,0
img2976.png,61,178,39,38,0
img2977.png,62,65,56,17,0
img2977.png,177,183,18,38,0
img2977.png,64,190,36,57,0
img2978.png,49,34,27,26,0
img2978.png,166,157,15,22,0
img2978.png,59,192,45,47,0
img2979.png,82,59,18,11,0
img2979.png,177,192,20,42,0
img2979.png,58,177,25,25,0
img2980.png,125,64,13,11,0
img2980.png,190,190,29,57,0
img2980.png,55,185,24,10,0
img2981.png,83,58,24,49,0
img2981.png,189,172,37,25,0
img2981.png,55,162,20,17,0
img2982.png,94,62,30,18,0
img2982.png,192,192,59,45,0
img2982.png,43,166,15,26,0
img2983.png,136,64,39,58,0
img2983.png,189,184,46,35,0
img2983.png,47,157,16,22,0
img2984.png,73,59,52,19,0
img2984.png,182,173,21,31,0
img2984.png,58,187,21,50,0
img2985.png,123,37,18,10,0
img2985.png,189,189,25,35,0
img2985.png,55,186,42,23,0
img2986.png,188,50,16,41,0
img2986.png,171,189,12,26,0
img2986.png,56,186,47,49,0
img2987.png,177,63,39,30,0
img2987.png,190,189,38,29,0
img2987.png,54,182,48,35,0
img2988.png,66,64,11,58,0
img2988.png,182,181,30,31,0
img2988.png,64,186,26,50,0
img2989.png,87,54,29,15,0
img2989.png,190,192,24,57,0
img2989.png,63,190,53,28,0
img2990.png,95,63,35,41,0
img2990.png,190,184,42,41,0
img2990.png,55,173,12,37,0
img2991.png,80,63,51,56,0
img2991.png,190,189,33,55,0
img2991.png,64,190,11,54,0
img2992.png,106,63,41,54,0
img2992.png,192,192,46,57,0
img2992.png,64,177,29,36,0
img2993.png,185,64,58,44,0
img2993.png,192,192,27,59,0
img2993.png,64,190,43,22,0
img2994.png,160,55,41,33,0
img2994.png,192,192,58,59,0
img2994.png,57,179,38,24,0
img2995.png,82,49,29,29,0
img2995.png,171,166,21,18,0
img2995.png,64,192,56,37,0
img2996.png,96,47,21,35,0
img2996.png,184,184,44,12,0
img2996.png,40,176,25,29,0
img2997.png,124,55,18,46,0
img2997.png,192,192,59,10,0
img2997.png,64,192,13,59,0
img2998.png,93,64,12,56,0
img2998.png,189,187,51,11,0
img2998.png,53,190,42,31,0
img2999.png,66,44,34,25,0
img2999.png,188,186,14,14,0
img2999.png,58,172,20,25,0
img3000.png,85,65,56,27,0
img3000.png,191,188,55,20,0
img3000.png,64,183,27,46,0
img3001.png,58,65,51,41,0
img3001.png,192,192,59,27,0
img3001.png,192,57,51,12,0
img3001.png,63,187,54,43,0
img3002.png,57,62,15,51,0
img3002.png,192,192,10,59,0
img3002.png,189,60,45,53,0
img3002.png,53,189,10,36,0
img3003.png,44,65,22,26,0
img3003.png,189,190,55,40,0
img3003.png,189,60,55,18,0
img3003.png,56,179,42,16,0
img3004.png,49,64,19,41,0
img3004.png,192,192,59,43,0
img3004.png,168,40,32,19,0
img3004.png,64,187,47,13,0
img3005.png,57,64,38,10,0
img3005.png,184,187,21,44,0
img3005.png,190,64,56,16,0
img3005.png,54,189,16,48,0
img3006.png,65,65,59,56,0
img3006.png,190,184,27,35,0
img3006.png,191,61,56,42,0
img3006.png,64,192,38,59,0
img3007.png,41,47,28,15,0
img3007.png,192,192,22,56,0
img3007.png,191,63,55,28,0
img3007.png,47,178,28,37,0
img3008.png,61,59,29,44,0
img3008.png,179,184,42,29,0
img3008.png,192,63,37,58,0
img3008.png,55,179,15,36,0
img3009.png,53,54,16,38,0
img3009.png,169,191,28,12,0
img3009.png,172,50,13,39,0
img3009.png,34,176,17,18,0
img3010.png,53,61,43,36,0
img3010.png,179,187,40,27,0
img3010.png,180,57,31,11,0
img3010.png,60,189,20,54,0
img3011.png,65,65,59,55,0
img3011.png,157,192,17,20,0
img3011.png,182,58,15,49,0
img3011.png,57,189,47,49,0
img3012.png,63,63,25,56,0
img3012.png,182,178,29,39,0
img3012.png,153,41,19,17,0
img3012.png,28,146,12,13,0
img3013.png,47,51,17,24,0
img3013.png,189,191,55,14,0
img3013.png,192,58,52,21,0
img3013.png,63,183,34,42,0
img3014.png,35,51,29,12,0
img3014.png,177,184,17,29,0
img3014.png,191,61,56,23,0
img3014.png,48,177,21,38,0
img3015.png,51,62,34,29,0
img3015.png,190,184,46,24,0
img3015.png,188,59,24,53,0
img3015.png,62,183,41,42,0
img3016.png,48,57,15,27,0
img3016.png,173,176,16,16,0
img3016.png,192,63,57,14,0
img3016.png,61,192,29,55,0
img3017.png,62,57,37,51,0
img3017.png,179,191,45,22,0
img3017.png,185,59,10,45,0
img3017.png,59,187,54,24,0
img3018.png,56,65,47,22,0
img3018.png,192,188,36,55,0
img3018.png,188,64,24,53,0
img3018.png,61,189,52,47,0
img3019.png,50,58,32,43,0
img3019.png,183,190,25,20,0
img3019.png,168,53,28,33,0
img3019.png,52,180,46,34,0
img3020.png,61,60,43,13,0
img3020.png,177,177,44,27,0
img3020.png,187,57,46,34,0
img3020.png,58,190,11,45,0
img3021.png,65,54,39,40,0
img3021.png,190,190,21,57,0
img3021.png,184,59,48,19,0
img3021.png,64,192,25,54,0
img3022.png,52,59,36,25,0
img3022.png,188,188,55,49,0
img3022.png,192,45,16,35,0
img3022.png,59,180,43,40,0
img3023.png,56,63,45,27,0
img3023.png,183,182,31,28,0
img3023.png,184,53,22,35,0
img3023.png,30,171,10,24,0
img3024.png,61,60,49,53,0
img3024.png,182,157,18,20,0
img3024.png,156,44,22,22,0
img3024.png,55,180,36,30,0
img3025.png,63,61,54,23,0
img3025.png,181,188,48,35,0
img3025.png,184,63,25,20,0
img3025.png,28,180,15,12,0
img3026.png,32,59,22,12,0
img3026.png,189,185,14,44,0
img3026.png,183,55,49,23,0
img3026.png,59,192,13,54,0
img3027.png,56,65,46,13,0
img3027.png,191,189,22,49,0
img3027.png,191,52,34,42,0
img3027.png,62,190,55,18,0
img3028.png,47,50,34,24,0
img3028.png,188,189,53,23,0
img3028.png,186,49,26,39,0
img3028.png,40,180,21,10,0
img3029.png,58,50,37,42,0
img3029.png,189,192,55,29,0
img3029.png,189,61,24,51,0
img3029.png,58,178,20,32,0
img3030.png,48,57,33,35,0
img3030.png,167,176,25,21,0
img3030.png,163,40,12,27,0
img3030.png,43,167,16,20,0
img3031.png,65,63,42,56,0
img3031.png,182,188,38,38,0
img3031.png,188,51,21,32,0
img3031.png,50,189,37,40,0
img3032.png,60,55,18,47,0
img3032.png,181,176,41,32,0
img3032.png,192,64,59,15,0
img3032.png,44,170,35,20,0
img3033.png,47,65,12,38,0
img3033.png,172,177,27,15,0
img3033.png,187,58,42,48,0
img3033.png,59,186,37,26,0
img3034.png,63,62,55,35,0
img3034.png,187,186,51,17,0
img3034.png,192,64,59,28,0
img3034.png,61,186,46,30,0
img3035.png,65,46,11,28,0
img3035.png,191,190,15,55,0
img3035.png,183,50,20,45,0
img3035.png,45,172,31,33,0
img3036.png,57,56,30,41,0
img3036.png,182,179,27,45,0
img3036.png,192,64,19,59,0
img3036.png,39,162,19,25,0
img3037.png,36,57,20,10,0
img3037.png,190,185,37,50,0
img3037.png,178,59,23,42,0
img3037.png,53,172,39,15,0
img3038.png,63,62,30,10,0
img3038.png,184,191,48,51,0
img3038.png,191,64,58,39,0
img3038.png,48,166,20,26,0
img3039.png,62,52,45,44,0
img3039.png,189,192,53,31,0
img3039.png,182,57,49,12,0
img3039.png,47,173,10,31,0
img3040.png,64,61,48,37,0
img3040.png,184,161,25,21,0
img3040.png,168,41,13,23,0
img3040.png,63,177,41,16,0
img3041.png,59,62,41,25,0
img3041.png,192,192,58,46,0
img3041.png,158,41,23,15,0
img3041.png,51,183,21,46,0
img3042.png,63,61,54,10,0
img3042.png,187,187,46,48,0
img3042.png,156,44,20,19,0
img3042.png,56,188,39,51,0
img3043.png,63,62,44,56,0
img3043.png,192,192,54,36,0
img3043.png,192,58,21,51,0
img3043.png,51,182,38,35,0
img3044.png,49,46,39,39,0
img3044.png,176,180,10,19,0
img3044.png,178,51,16,29,0
img3044.png,54,187,44,24,0
img3045.png,54,55,20,46,0
img3045.png,180,169,36,21,0
img3045.png,184,58,15,38,0
img3045.png,63,190,51,22,0
img3046.png,62,62,54,20,0
img3046.png,172,158,22,10,0
img3046.png,172,59,34,10,0
img3046.png,62,192,53,12,0
img3047.png,64,64,46,56,0
img3047.png,180,190,14,34,0
img3047.png,184,51,16,45,0
img3047.png,54,186,47,35,0
img3048.png,48,50,29,18,0
img3048.png,188,172,15,39,0
img3048.png,174,46,17,32,0
img3048.png,64,192,59,20,0
img3049.png,59,47,36,41,0
img3049.png,178,190,12,38,0
img3049.png,191,61,56,37,0
img3049.png,37,159,26,15,0
img3050.png,42,39,30,27,0
img3050.png,192,192,43,57,0
img3050.png,192,64,59,14,0
img3050.png,62,188,53,52,0
img3051.png,52,57,21,40,0
img3051.png,192,190,16,57,0
img3051.png,192,64,59,23,0
img3051.png,56,185,50,26,0
img3052.png,61,63,55,20,0
img3052.png,183,192,25,50,0
img3052.png,168,53,31,11,0
img3052.png,61,192,22,56,0
img3053.png,65,64,57,24,0
img3053.png,188,192,24,48,0
img3053.png,192,56,47,49,0
img3053.png,56,175,35,15,0
img3054.png,51,47,20,41,0
img3054.png,192,192,59,19,0
img3054.png,188,63,55,34,0
img3054.png,64,191,10,58,0
img3055.png,60,65,46,13,0
img3055.png,186,190,28,32,0
img3055.png,159,38,25,12,0
img3055.png,55,187,47,39,0
img3056.png,45,53,31,37,0
img3056.png,192,187,49,51,0
img3056.png,191,63,54,13,0
img3056.png,58,186,34,53,0
img3057.png,65,62,56,31,0
img3057.png,174,182,24,38,0
img3057.png,182,41,32,13,0
img3057.png,35,170,22,29,0
img3058.png,62,62,45,25,0
img3058.png,190,190,49,12,0
img3058.png,184,53,17,48,0
img3058.png,61,190,14,50,0
img3059.png,49,47,14,30,0
img3059.png,188,192,52,55,0
img3059.png,187,59,19,54,0
img3059.png,64,167,24,26,0
img3060.png,62,60,13,50,0
img3060.png,190,184,25,36,0
img3060.png,192,49,21,18,0
img3060.png,53,181,21,43,0
img3061.png,60,63,53,31,0
img3061.png,189,190,54,18,0
img3061.png,189,64,53,20,0
img3061.png,59,177,28,37,0
img3062.png,62,56,28,45,0
img3062.png,190,191,57,55,0
img3062.png,165,39,28,12,0
img3062.png,49,190,14,40,0
img3063.png,53,57,46,23,0
img3063.png,191,186,32,38,0
img3063.png,192,64,59,57,0
img3063.png,56,190,31,45,0
img3064.png,65,65,59,16,0
img3064.png,187,182,12,37,0
img3064.png,190,64,55,43,0
img3064.png,55,179,30,42,0
img3065.png,51,58,12,36,0
img3065.png,189,182,49,23,0
img3065.png,162,55,23,20,0
img3065.png,47,185,32,35,0
img3066.png,63,60,17,54,0
img3066.png,168,191,35,14,0
img3066.png,176,53,38,12,0
img3066.png,61,188,55,12,0
img3067.png,54,62,19,44,0
img3067.png,178,180,45,35,0
img3067.png,177,30,13,25,0
img3067.png,60,191,39,48,0
img3068.png,47,56,19,40,0
img3068.png,183,191,27,32,0
img3068.png,181,46,41,16,0
img3068.png,58,184,21,43,0
img3069.png,65,64,51,55,0
img3069.png,190,187,40,51,0
img3069.png,177,63,39,27,0
img3069.png,63,192,36,58,0
img3070.png,61,57,24,47,0
img3070.png,192,192,24,57,0
img3070.png,190,57,50,12,0
img3070.png,62,191,38,57,0
img3071.png,61,64,48,30,0
img3071.png,187,190,41,54,0
img3071.png,190,53,37,34,0
img3071.png,56,175,40,34,0
img3072.png,65,60,52,35,0
img3072.png,191,182,42,26,0
img3072.png,188,54,37,14,0
img3072.png,54,188,11,43,0
img3073.png,65,62,52,24,0
img3073.png,191,192,34,55,0
img3073.png,189,43,20,24,0
img3073.png,56,189,37,34,0
img3074.png,65,65,50,58,0
img3074.png,187,187,54,26,0
img3074.png,185,56,50,26,0
img3074.png,62,188,52,55,0
img3075.png,36,57,26,30,0
img3075.png,168,181,24,26,0
img3075.png,187,64,28,11,0
img3075.png,63,187,54,39,0
img3076.png,60,38,21,27,0
img3076.png,188,192,54,22,0
img3076.png,191,64,58,47,0
img3076.png,63,188,37,53,0
img3077.png,60,61,50,51,0
img3077.png,177,174,39,17,0
img3077.png,179,45,23,34,0
img3077.png,58,185,19,27,0
img3078.png,50,60,26,42,0
img3078.png,175,176,15,30,0
img3078.png,180,42,11,17,0
img3078.png,64,192,29,59,0
img3079.png,62,62,54,37,0
img3079.png,185,167,10,31,0
img3079.png,172,41,34,10,0
img3079.png,60,191,50,53,0
img3080.png,54,42,29,29,0
img3080.png,189,166,32,32,0
img3080.png,169,49,13,22,0
img3080.png,55,184,10,15,0
img3081.png,65,62,55,45,0
img3081.png,178,180,41,14,0
img3081.png,191,63,16,55,0
img3081.png,64,191,50,58,0
img3082.png,57,48,31,34,0
img3082.png,190,190,28,54,0
img3082.png,168,59,25,12,0
img3082.png,63,190,20,44,0
img3083.png,46,55,40,30,0
img3083.png,188,184,13,46,0
img3083.png,192,57,46,21,0
img3083.png,52,163,17,30,0
img3084.png,61,62,54,31,0
img3084.png,187,189,10,53,0
img3084.png,164,58,25,11,0
img3084.png,61,190,56,27,0
img3085.png,58,61,38,38,0
img3085.png,168,173,12,35,0
img3085.png,172,57,35,24,0
img3085.png,54,157,16,21,0
img3086.png,57,62,48,36,0
img3086.png,184,177,40,28,0
img3086.png,184,53,34,47,0
img3086.png,64,191,58,19,0
img3087.png,34,39,19,21,0
img3087.png,183,190,15,48,0
img3087.png,192,30,24,18,0
img3087.png,64,189,28,56,0
img3088.png,65,65,59,32,0
img3088.png,166,165,21,21,0
img3088.png,191,59,13,54,0
img3088.png,61,191,48,55,0
